,QUESTION_TITLE,QUESTION_BODY,ACCEPTED_ANSWER_BODY,QUESTION_SCORE,QUESTION_VIEWS,ANSWER_SCORE,ANSWER_COMMENT_COUNT,ANSWER_REPUTATION,QUESTION_BODY_HAS_CODE,ACCEPTED_ANSWER_BODY_HAS_CODE
1952,Are gcc's dynamically-sized arrays effectively identical to standard arrays after declaration?,"In standard C and C++ the address of an array is the array itself, and  returns the size of the array, not the pointer. However, does 's extension of dynamically-sized arrays offer the same guarantee? I tried this simple code:  The output is as I hoped, indicating equivalence:  However, is this equivalence guaranteed by ? Are there any times where using a dynamically-sized instead of a statically-sized array will result in different program behaviour? ※ Note I'm interested in if it works, not how to write it better using , etc","Straight from the ISO C99 doc, page 80:  The sizeof operator yields the size (in bytes) of its operand, which   may be an       expression or the parenthesized name of a type. The size is determined from the type of       the operand. The result is an integer. If the type of the operand is a variable length        array type, the operand is evaluated; otherwise, the operand is not evaluated        and the result is an integer constant.  So the answer to your first question is that it's guaranteed by the C99 standard, which gcc presumably follows. As for whether there are times it'll behave differently from a statically sized array well...not if you're using them sanely. While I can't find record of this in ISO C99, it appears that gcc always puts a VLA on the stack - which makes sense because it's essentially an alloca(), and is intended to go out of scope at the end of the block. Used sanely, there should never be any difference between how a dynamically sized array behaves and how a statically sized array behaves. Used insanely however, yes there could be extreme corner cases for exploitation (or other hacky) behavior where a person doing exploitation might be happy to discover you're using one over the other. Regardless, you can probably feel comfortable using whichever one you feel comfortable with. Usually, (for one or two reasons of varying justifiability) programmers prefer malloc over stack allocations.",0.4,0.005405405405405406,0.3333333333333333,0.0,1.0,1,0
1956,Code property in javascript functions," is an object. Almost everything in js is object. We have  property on it and its , but what about  property? How can I access that? Also, do I have the code inside  or the whole whats above?","The code of a function is not in a publicly accessible property. It's stored in an internal  property, as specified in Creating Function Objects. The  method of a function will return the entire function definition as a string.",0.2,0.0,0.3333333333333333,0.5714285714285714,1.0,1,1
1958,Pass specific method of a specific instance as parameter,"I would like to have a class where I can specify ""Instance a1 of A, you will call the function computeValue() of the specific instance b1 of B when you need the value"". I need to specify which method of which instance will be used by this instance. So far I found two solutions : The  solution :  The  solution :  So to me the  solution seems very dirty and the  seems better.  Which solution is the best ? Is there a more elegant solution to this problem ?","Using functions should almost always be preferred over . You can simplify the second method by using , so you don't need to pass the function and instance separately.  Or if you still prefer to pass the instance separately, you can use  in the constructor: ",0.2,0.10810810810810811,0.3333333333333333,0.8571428571428571,1.0,1,1
1959,how to make hashtags with regex in php? for texts or usernames containing (-) or (.)?, above regex code works for on texts without () and (). I want which can support with  ,"Change your regular expression so it includes  and :  You might want to not allow it to end with , though, in case the hashtag is at the end of a #sentence. ",0.2,0.051143451143451146,0.3333333333333333,0.0,1.0,1,1
1961,Create Table In PDO Transaction,"How can I fix this transaction so that the pdo query makes a new table in step #4?  The first three steps work, but I can't seem to get #4 to work.  STEPS  Finds a user with a chattingstatus of 0 in the database Add a user into the database (with predetermined variables) change the chattingstatus from 0 to 1 for both the user with a 0 status and the inserted user  4. Create a table with the id of both users as the title like this 2+13 (2 being the id and 13 being the id)  Thanks in advance. ","Since your table name includes the special character , you need to put it in backticks to quote it.  You'll need to remember to put backticks around the table name whenever you use it in other queries. If you insist on having per-user tables like this, you might want to use a different character to connect them, like underscore.",0.2,0.005405405405405406,0.3333333333333333,0.0,1.0,1,1
1962,"What tools are required to scrape, click, and analyze data from a website","Ok so I just want to know what my best plan of action is here and what tools/frameworks would I need: 1. Log onto webpage 2. Navigate to desired page which would require clicking on buttons and then filling in text boxes for searching 3-4 On loop 3. Grab the html from the page and store in local txt file 4. Analyze the text file and if string matches certain criteria, notify me via email that a match has been found My though process was to use scrapy to get the data, but I wasnt sure how to navigate the page and provide input(such as login credentials and button navigation) Which made me want use selenium(use it at work so I'm fairly comfortable with it) but I'm not sure if that's the best way. Thanks for any guidance!","sure Selenium is I think one of the best choices for this scenario. you can also try to replicate the login requests with scrapy, but you'll need to know which are the requests, headers, cookies necessary for a correct crawling using scrapy (because scrapy doesn't provide a browser automation like Selenium). For parsing the body, of course  is the best choice, but you could also just use  to use only Selectors. for sending an email you should configure a smtp client, this article explains it better.",0.4,0.4079002079002079,0.3333333333333333,0.0,0.005115047147151016,0,1
1963,Update Same mysql field twice in single query,"I am not sure if its possible or not, Just want to know if it is. I have column  which has default value . Lets same i have a list :   This is how i am doing:   Now i have set the plan C to make. Now i want to reset it and want to make popular plan C to 1. What i am doing is running two queries, One i reset and make the  0 and the second is get the update the plan C to 1 with there id. Is it possible in single query?",You can use an expression to determine the value to assign: ,0.2,0.023284823284823286,0.3333333333333333,0.2857142857142857,0.03620290116492024,1,1
1965,Algorithm to un-concatenate words from string without spaces and punctuation,"I've been given a problem in my data structures class to find the solution to this problem. It's similar to an interview question. If someone could explain the thinking process or solution to the problem. Pseudocode can be used. So far i've been thinking to use tries to hold the dictionary and look up words that way for efficiency. This is the problem: Oh, no! You have just completed a lengthy document when you have an unfortunate Find/Replace mishap. You have accidentally removed all spaces, punctuation, and capitalization in the document. A sentence like ""I reset the computer. It still didn't boot!"" would become ""iresetthecomputeritstilldidntboot"". You figure that you can add back in the punctation and capitalization later, once you get the individual words properly separated. Most of the words will be in a dictionary, but some strings, like proper names, will not. Given a dictionary (a list of words), design an algorithm to find the optimal way of ""unconcatenating"" a sequence of words. In this case, ""optimal"" is defined to be the parsing which minimizes the number of unrecognized sequences of characters. For example, the string ""jesslookedjustliketimherbrother"" would be optimally parsed as ""JESS looked just like TIM her brother"". This parsing has seven unrecognized characters, which we have capitalized for clarity.",You could use rolling hashes of different lengths to speed up the search.,0.6000000000000001,0.07401247401247402,0.3333333333333333,0.14285714285714285,0.00760538856136308,0,0
1966,"Coan gives ""expands to nothing within expression"" with defined symbol","I am trying to use coan to generate a clean version of a codebase but it creashes on the first source code fine on the first definition, using:  I get:  but the code works properly on MSVS and this statement is actually very simple:  This is on Windows 7 x64.","Coan expects that when the code is like  that  will have a value -- if you just wanted to test whether the macro is defined, you would have written  So you need to give  a value, e.g. ",0.2,0.03451143451143451,0.3333333333333333,0.14285714285714285,1.0,1,1
1967,"Sending values through ajax, nothing happens in SQL","I have built this ajax function where i want to update two fields in a database if the user decides to change them, i have this code where i'am printing hotelrooms (school assignment) with their current information, ID, etcetera:  Here nothing is wrong and all values seem correct. Then here's the ajax where i send the info from this form:  To make sure all the values are sent from the PHP (correct ID from the button, description & room number) i alerted them in the end of the ajax file, all values correct. Then here i am trying to update the DB with the new values:  I cant see anything that is off here, but i am kind of new with AJAX mostly, so if you see something that seems wrong, i would be glad with any help i could get.. :)","Your string syntax is wrong. If you don't use the curly syntax around variables, you mustn't put quotes around the array indexes. You also need quotes around string values in the SQL.  It would be better for you to learn to use prepared queries with , to avoid SQL injection problems. ",0.2,0.21413721413721415,0.3333333333333333,0.0,1.0,1,1
1968,Select element in document using JQuery,How can I write this?  I've tried: ,"If you need , it should be:  or the equivalent:   is a variable. Unprefixed names in a selector are tag names, not expanded as variables, so your selector was looking for a  tag somewhere.",1.0,0.1367983367983368,0.3333333333333333,0.14285714285714285,0.5227545053460433,1,1
1969,"implode an array with "",""","I call the Proxmox API to get the names of the vm in each node. This part of code works well (more complete part of my code at the end of this post) :  echo :  But I would like to see this result, separated by commas :  I tried :  But error :  So I tried with :  No error but no comma. Same result as simple ""echo $array['name'];"" And finally I tried :  which returns :  Any idea ? ","You don't need the  loop. You need to make an array of just the  columns, then call  on that. ",0.2,0.022453222453222454,0.3333333333333333,0.14285714285714285,1.0,1,1
1971,How is it that multiple pipe() methods can be chained?,"I've been struggling with some JQuery code from MS, I don't quite understand the following code:  The code actually works very well, but I think neither a() nor b() is returning a deferred or promised object, so how come those methods can be chained together?","The functions called by  are not requred to return a  or . From the documentation   These filter functions can return a new value to be passed along to the piped promise's done() or fail() callbacks, or they can return another observable object (Deferred, Promise, etc) which will pass its resolved / rejected status and values to the piped promise's callbacks.  In your code, since they don't have  statements, it's equivalent to , and this is taken as the ""new value to be passed along"".",0.2,0.022453222453222454,0.3333333333333333,0.0,1.0,1,1
1973,How to skip Parent directories while scraping a File Type Website?,"While scraping through a Basic Folder System Website that uses Directories to store file,   follows the links and scrapes all the content of the crawled link, but I'm usually encountered with the crawler passing through a Root Directory link and it gets all the same files with the different url as the root directory comes in between.  Any help would be appreciated. Here's a snippet for the code sample ","you can use  to normalize all the paths, so you don't get duplicates: ",0.2,0.013305613305613306,0.3333333333333333,1.0,0.17582767500032212,1,1
1975,Adding to or retrieving from an SQL table of unique keys and values," is a table that maps every unique name to an id:  If 'foobar' is already stored in , I want to get its . Otherwise I want to store it and get the  that was generated for it.  How does one do this, dealing with the possibility of two threads racing to add 'foobar'? (Note: we never delete from this table.) With myISAM I wrote:  However, I'm very unclear about how to achieve this using transactions and row-level locking in innoDB. UPDATE: mySQL requires that AUTO_INCREMENT only be used for the PK. I'm using MariaDB, which only requires that the AUTO_INCREMENT column be defined as key. Updating example accordingly.","Try the following:  You don't need an explicit transaction if auto-commit is enabled, there will be an implicit transaction around the  query, making it atomic.  will tell you whether it was able to insert the new row; it will be  if the name was available,  if a duplicate was found so no row could be inserted.",0.2,0.01995841995841996,0.3333333333333333,0.0,0.5227545053460433,1,1
1976,Creating a list containing dictionaries whose values are sequentially selected from a different list,"I am trying to create a list of dictionaries comprised of the same key paired up with sequentially selected values from a different list. The solutions here did not help me: Creating a unique list of dictionaries from a list of dictionaries which contains same keys but different values, One liner: creating a dictionary from list with indices as keys, Create dictionary from list python  The closest I've gotten is:  Which results in:  What I need: ","You're already iterating over  with the  loop, you don't need a list comprehension as well. And you don't need . It's not doing anything useful, because it always stops when it reaches the end of the shortest sequence. Since  only has one element, it just uses the first element of , which is why you always get . ",0.0,0.0033264033264033266,0.3333333333333333,0.0,1.0,1,1
1977,Compare and validate input fields,"I need to compare and validate my four fields in the following manner: If somebody writes a client number in the field, there is no need to fill up the address fields. Likewise if somebody fills up the address fields they won't have to fill in the client number. Here is my code: ",,1.0,0.846985446985447,0.3333333333333333,0.5714285714285714,0.05988599279586379,1,1
1979,want to take a database value in a variable,"i need to take a value from database in a variable in shell programming. i am using below command. but getting error.   ERROR 1064 (42000) at line 1: You have an error in your SQL syntax; check the manual that corresponds to your MySQL server version for  the right syntax to use near 'leave where status=""Applied"" and  applying_date= curdate() order by applying_date' at line 1 "," is a reserved word, you need to put it in backticks. Also, there must not be a space after  in the variable assignment. ",0.4,0.09272349272349273,0.3333333333333333,0.8571428571428571,0.0018976659261290742,1,1
1981,PHP Output pre_replace_callback,"I'm a php coding newbie, I want to output the first and the third matches. The below code is my coding so far.  I've tried outputting  to get the first match and  to get the third match but doesn't work. Expected results; ","You're not using  to test which match it is. Also, matching  and  won't match the end of the last line, since there's no newline after them. You also need to match , which is the end of the string.  is totally unnecessary, and doesn't do what you probably think it does.  doesn't mean to not match that string, it matches any single character that isn't one of those characters.  DEMO",0.2,0.007068607068607069,0.3333333333333333,0.0,1.0,1,1
1982,Transaction in PHP doesn't work,"I have two tables,  and  and I need to create a transaction that ensure that the dishes will be insert in order at the same time. How can I apply a transaction here? I've done this:  but I think it won't work because  will change and overwrite the previous query.",Use  to append to a string:  You could also do all the inserts in a single statement with multiple  lists. ,0.2,0.01995841995841996,0.3333333333333333,0.0,1.0,1,1
1983,Return DbSet based on selection,"I'm writing an ASP.NET Core MVC web app that is a tool for handling a parts database.  What I want is for the user to select a Part and then that will do some action, like delete that part from it's DB.  However, I want this to be a generic action used by all the parts.   I have a class hierarchy which is:  Part   PartA PartB   What I need is some method that I can call that will get the DbSet that my part belongs to.  This is an example of what I'm looking to do: Models   PartsDbContext  PartsController  Now obviously this doesn't work because the compiler will complain that:   You can't convert type DbSet<PartA> to type DbSet<Part>  Anyone know how I might go about doing this?","This is really hacky, but sort of works.  However, you really should just use polymorphism and generic abstract Controllers. EDIT You can also use Explicit Loading for this. ",0.2,0.012058212058212059,0.3333333333333333,0.0,0.0005043263470022952,1,1
1984,Function parameter semantics (with nested functions),"I'm learning python and I am stumbling over trying to understand how Python handles closures. I generally understand this to be a free-variable is stored in memory to be accessed long after the callee scope has expired. I am confused as to how this kind of setup is resolved.  Here f(4) seems to use the lambda function signature instead of the do_something signature. It returns 8, but what internally causes python to use y instead of x as the input parameter? Should I think of  similarly to a class definition, where  is a constructor and  is the actual action to take? See this for where I first encountered this.","The expression  creates a new function, and this function is returned by  to its caller. In this function,  is a free variable, and the closure saves a reference to the parameter to the  function that was used to create it. So when you call  it's equivalent to:  which is equivalent to:  Then when you call  it calls that function, binding  to the  parameter. You're correct that this is similar to the way class constructors work; in some programming languages, closures are used as the internal implementation of class instances. Classes add things like inheritance, and also typically provide easier syntax to declare the class properties and methods.",0.4,0.24740124740124741,0.3333333333333333,0.8571428571428571,0.05988599279586379,1,1
1985,Headless HTML rendering to image on CentOS 5.4,"I have a project requirement to render HTML and capture the rendered image as a file on a headless CentOS 5.4 server.  My specific requirements are: 1) Input will be a URL to the page to render (or file:// URL to a local HTML file), output will be an image file containing the rendered image of the page  2) CSS must be supported by the renderer up to CSS level-1  3) Static images in the page must be displayed properly in the rendered image, including any transparent color in .GIF or .PNG files  4) Must be able to run on a headless CentOS 5.4 server.  5) Solution must not depend on any product or component that is not free for commercial use   I do not need to do anything with the page other than get the screen capture and save it to an image.  The hard part seems to be doing this in a headless environment.  Some of the solutions that I've seen discussed need a display in order to work. Any suggestions? Thanks in advance, Jim SOLUTION: I ended up using the Standard Widget Toolkit library (www.eclipse.org/swt) for its embedded browser capabilities. This allowed me to programmatically open a window with a browser control in it, render the page, then capture the content of the window to an image file (usually a PNG). The only downside to this approach that cannot be avoided is a ""flicker"" when the window must be made visible for a moment in order to do the screen capture. I can live with it. The rest was just code to initialize the SWT objects that obtain system resources, a listener to check for a successful completion of the page load, and some code to clean up a hung connection (when the page load never completes for whatever reason). I got a teammate to play around with xvfb (X virtual framebuffer) on CentOS Linux. The initial tests appear to work, so it looks like the advice from the poster below (who said to try xvfb) may be a viable solution for the headless server part of my issue.","You can start a virtual X-windows environment using xvfb . You can now start a regular browser to render the page and use a screencapture utility to capture the content of the window. It is  not pretty, but straghtforward to do. WebKit is open-source and embeddable, maybe you can use this in a small native app to render on a canvas and save it to disk?",0.4,0.02286902286902287,0.3333333333333333,0.8571428571428571,1.0,0,0
1986,Limit ajax requests to a single page,"I have a web management page I build for my users, this page contain ajax that being call every 4 seconds to display real time information, my problem is that some of my users open this page multiple times on different tabs without noticing it, This cause excessive amount of requests to my php service,  is there a way I can set it so once the page is reopened it will stop the old pages from sending requests? Thanks, Rami.","In modern browser, from IE10 and up, you can use the Visibility API to figure out if the tab is active or not, and only keep polling in an active tab, something like this ",0.2,0.11891891891891893,0.3333333333333333,0.7142857142857142,0.17582767500032212,0,1
1988,"Eval() replacement, but what does it mean? Need explanation","I wanted to use eval() function in my code, but found out it can be replaced with .  But... how does it works? What does it mean? Can you explain that to me? It's IIFE function, but what happens inside? How  converts  to 'normal' object?","The  only prevents the code from creating global variables easily. By using  instead of  the code runs inside of a global function and doesn't have access to the local scope. If we insert a stringified object the code looks like:  now the function constructor creates a (global) function with the content as it's body:  That then evaluates to the object as expected. Unlike , this also allows functions inside of the string. The usual security considerations apply here - don't trust the client.",0.2,0.8457380457380459,0.3333333333333333,0.7142857142857142,0.5227545053460433,1,1
1989,MYSQL: Returning multiple counts from multiple tables without joining," table has , , .   table has , .  to select the number of new loans:  to select the number of open loans:  or  How to do this in a single select? Things I've tried:  returns 0 loans  query never returns Is there a way to do this with or without joins?",You can do it by using the two  queries as subqueries in the main query's  list: ,0.2,0.013721413721413722,0.3333333333333333,0.14285714285714285,1.0,1,1
1992,Form validation keeps clearing fields,"I am trying to validate that text fields are not left blank using jQuery before trying to insert into MySQL database So before I added the if condition to check that the fields are blank the insert worked fine and would fail if both were left blank but not one. I added the IF condition and it always clears the the fields and fails the save even if both text fields are filled out.  I have tried several different methods including the , and the . Not sure why it keeps clearing all fields. Any help would be appreciated. JavaScript file: ","Not sure why you would clear both inputs if one is blank, instead of just popping up a message, but here's how you'd do it : ",0.2,0.053222453222453225,0.3333333333333333,0.0,1.0,1,1
1993,Disable enter key if less than 2 characters in input,I have a form that only shows one question/input at a time and it uses the enter key (if pressed inside the input) to move from one question to another. I need a way to prevent the enter key action if there are less or equal to 2 characters in the input...as a way of making sure that people actually write something in there and don't just go over them. Here is the part of my script that involves the enter key:  And the standard input html :  UPDATE This is a way to disable the enter key: But how can I make the condition of the two characters? ,You can check the length of the value to see how many characters are inputted ,0.2,0.4390852390852391,0.3333333333333333,0.0,1.0,1,1
1994,How to use hide function inside if statement,"When I click  element it should query database and show the result, and in second click it should hide the result. However it just show nothing in first click. When I leave second  empty it successfully  queries the database and show the result. But when I add  this code  to second  it shows nothing in click. here is the code: ","Before you send the AJAX request in the first , you do . So when you then test , this is successful, so you hide . Change the second  to , so you don't run both blocks in the same click. Or use  if these are the only two possible values. If you're using these for binary states, it's better style to use  and , not  and . Then you can write: ",0.0,0.027442827442827444,0.3333333333333333,0.0,0.026431118039974305,1,1
1995,How to save the value of an input for a function?,I'm new to PHP and SQL and JQUERY/JS. I'm trying to make is so that when a person press's enter(while in an input field) the same thing occurs as if they hit the existing button. This is the original button code:   My Attempt at making it so that enter did the same thing as the above code: ,"It looks like your submit buttons have IDs like , , etc. and you want to just send , . You need to do a similar replacement in the  handler: ",0.2,0.05488565488565489,0.3333333333333333,0.14285714285714285,0.5227545053460433,1,1
1996,iterate through data from span tags,"I'm trying to select the data from a few span tags I have, the first tag logs in the console, but after that the value is ""undefined"" The erb that generates the span tag:  And my jQuery is:  There are multiple x-y coordinates generated from the erb, so I need a way to iterate through all the coordinates but I'm not sure how to do that.",,0.2,0.004158004158004158,0.3333333333333333,0.0,1.0,1,1
1997,Access WebForms ASPX Page Session in ApiController,I am trying to access the Session in Controllers which are part of a webform project. All the session variables are set on ASPX pages   Now on API request from client i need to read Session Variables and perform a task but Session is always null.  I have tried removing and adding SessionStateModule in WebConfig file ,ASP.NET Web Api is meant for REST Services which are by definition stateless. Adding the Session back into Web Api defeats the purpose of having a RESTful API. You may want to reconsider what you're trying to achieve and find another way to solve your Problem. But there is a way to do what you want: To activate Session nontheless add the following to your Global.asax C#  VB  Here and here are 2 Topics that are going into the same direction which you might want to look at for further information,0.2,0.005405405405405406,0.3333333333333333,0.0,1.0,1,1
1998,How to do date math on SELECT columns?,"The following query works perfectly:  It returns two row each with two dates  Instead of returning these two values in a table, I'd like each row to also have the difference of those two dates, in years or days. So I have two questions:  What's the general rule for combining columns? How do I subtract date values, e.g.   from ? "," What's the general rule for combining columns?  Just do it. You can add columns, subtract them, concatenate them, etc. E.g. .  How do I substract date values?  Use . ",0.2,0.05155925155925156,0.3333333333333333,0.14285714285714285,1.0,1,1
1999,If - else - Localstorage dont work / cordova,I want to check if its the first app start. I run my app via xcode on my iphone on usb. But everytime i close the app on iphone and start it again with clicking the icon on my phone - like a restart - it dont recognize that the app was startet before. What i am doing wrong?  Everytime i restart the app on the phone (NOT VIA XCODE BUILDING AGAIN) its making a new entry in my db - see ajax.,Set a variable that says whether it's the first time. Then only make the AJAX call when the variable is true. ,0.2,0.11517671517671518,0.3333333333333333,0.2857142857142857,0.08106401815574849,1,1
2000,Benefit of async function,The following code is taken from the MDN site: https://developer.mozilla.org/en-US/docs/Web/JavaScript/Reference/Statements/async_function  The docs say that this can be converted to an async function like this:  I don't understand what the benefit of the async function is in this example because both approaches are asynchronous and both take 9 lines of code.,"I think the best answer just contains some cool await examples.  1) Async looping, e.g. download 10 files in sequence:  2) chaining async results:   Just doing it with Promises looks a bit more ugly: 1)  2) ",0.0,0.0004158004158004158,0.3333333333333333,0.14285714285714285,1.0,1,1
2001,Load external library from CDN under an alias,I need to load two versions of the same library from CDN. Is there a way to specify the name of the resulting object on  so that they don't clash? Or can I rename the first before the second loads?, then  ,0.2,0.5804573804573805,0.3333333333333333,0.14285714285714285,1.0,1,1
2002,Remove event listeners for specific sub-elements if I have added listener to a parent element using javascript?,"Here in my program I have added an onclick listener to the table. What I want is that when the listener fires [when I click on a table cell], I want to disable the listener for that particular cell. Is there a possible way to do that other than adding listener to each td elements and removing the listener of the particular td when it fires.? My html looks like this :   and the listener I added is like this : ",You can add an event handler direcly on the clicked element that stops the event from propagating  FIDDLE,0.2,0.002079002079002079,0.3333333333333333,0.0,1.0,1,1
2003,UILabel sometimes renders NSAttributedString with a 1px tall line above text,"This is a bit of an odd issue for me. I'm displaying some complex attributed text in a label and it was working well until recently a small grey line began to appear above certain lines of text like below:  Note that this is distinct from the tableview cell separator and only appears above the rect of the label. With a bit of debugging, I also noticed the line doesn't appear when I don't have the little blue bracketed ""flair"" tag:   I am using the following code to add the problematic blue tags:  What am I doing wrong? Is this a CoreText bug?","After a bit of trial and error, I determined the issue only appeared when  was a decimal value. When I simply replaced my offset line with  the line no longer appeared. I suspect this is a CoreText bug. ",0.2,0.18960498960498962,0.3333333333333333,0.14285714285714285,1.0,1,1
2004,what will I put on href of a link if i have onclick function that determine where the link go,"I want to create a link called NEXT that will 1. determine the current page then increment it by 1. I have files like sample-1.php, sample-2.php,sample-3.php etc... So when I'm on sample-1 and click next it will go to sample-2 and so on.  here is what i got, i i just mix codes from What i think is useful.   Does it makes sense?","There's no need to use Javascript for this, just PHP: ",0.2,0.19667359667359668,0.3333333333333333,0.0,1.0,1,1
2005,UNION ALL and items selected from 2 tables,"I used UNION ALL to select items for 2 tables, it seems selecting first table items ONLY:  Any suggestion about this??  I create a test tables, this is result as I said, the field of the second table is not displayed:  So if I do echo $name, it will not show anything This is a test in sqlfiddle: http://sqlfiddle.com/#!2/3a161/1/0","When you make a union, you'll get the row data from all the subqueries. But a column can only have one column name, so the name for the columns in the union are taken from the first subquery. If you want to make it clearer, you could give an alias that shows that it could be either column. ",0.4,0.0029106029106029108,0.3333333333333333,0.2857142857142857,1.0,1,1
2006,MySQL Adding an index to table only with distinct values,I have a table that looks like this: http://sqlfiddle.com/#!9/e39c3e/1 My goal is to have the SID look like the Name + a index. So when I  it should have an output of:  I've tried making another column with the indexes using auto_increment but of course that won't work the way I would like to.,Write a subquery that assigns an incrementing number to each distinct name. Join that with the table in an  query.  DEMO,0.0,0.0016632016632016633,0.3333333333333333,0.0,1.0,1,1
2007,Troubling figuring out one part of this script,"I'm completely new to this, so I think this is a fairly easy question. I have the following script which was given to me to go through our logs and pull out information:  What this script does is goes through the log entries, and any entry that corresponds to a username it grabs the date, username, organization and the number of unique entries for that user on that date.  I pretty much understand how it works to get all of these values except the number of entries per user (can't figure out where in the script it does this). Basically right now the output is sorted in columns: number of entries, organization, date, username like this:  and I want this:  But as I mentioned I'm unsure how/where in the script this number is calculated so I can't figure out how to do that.","The associative array  contains the count of entries for each user on a date.  concatenates the organization, date, and username. This is then used as the key in the  array with . Finally, the  increment operator makes it count the repetitions of this. At the end it prints the contents of this array.",0.2,0.06403326403326404,0.3333333333333333,0.0,0.5227545053460433,1,1
2008,Unable to catch data,"I am passing data using J-Query and AJAX to res.php page:- attempt.php (my main page from where the res.php is called)  In the res.php page I am using the passed data to generate the query and retrieve data from the database and calculated the total value and display the total in a text box. res.php  I am using  to auto increment the id of the text box. Till here everything goes fine. Back to the attampt.php page, when I try to access the data from the text box i am unable to access it. The code that I'm using to access the data is:-  the alert function at the end of the code gives the following output:-  I am trying to append a list of text boxes with some values to a table and then calculate the sum of all the values in the text boxes.  Please help."," should be  and to calculate the total of all the values, you should put  outside your callback function, and the function should contain  Another problem is that each row of the table has the same , but IDs have to be unique. And do you really intend to display  at the beginning of the table, without it being in a table row?",0.2,0.20873180873180874,0.3333333333333333,0.0,0.0013307589375279542,1,1
2010,Is there a way to ignore certain transitionend events based on css property?,"Is there a way to ignore certain transitionend events based on css property? For example in the following code, the height transition ends much sooner than the left transition. Is there a way to ignore the height transition to get the last transitionend event? html:  css:  js:  jsfiddle example: http://jsfiddle.net/rotaercz/zysxsc41/2/","There sure is, the original event contains information about the property being transitioned  As  only fires once, you'll have to use  and unbind instead FIDDLE",0.2,0.019542619542619544,0.3333333333333333,0.8571428571428571,0.0019142313900817045,1,1
2011,Advice on reading indexes,"I'm trying to figure out the right way to read lucene index only once whilst running the application multiple times, how can I do that in java?  Because indexed data will not change so reading them each time would not be necessary. Can someone explain me the logic of it reading them only once? thank you UPDATE :  I'm really new with lucene and this, so here is what I've got so far I'm just not there yet with RAMDirectory.  This method retrieves list because I need this index list to compare with some files that I have. How can I store this list to the RAM so I can use it in my other part of application for comparison ?",I think the answer on this question might be of use.,0.2,0.03783783783783784,0.3333333333333333,0.0,1.0,1,0
2012,Why are statements referred to as clauses in the ECMAScript spec?,"Throught the ECMAScript specification (ECMA-262 - 9th Edition) I've noticed that in many places the term ""clause"" is used instead of ""statement"". More specifically the following keywords are referred to as clauses: , , ,  and . To be more accurate, the last three keywords are only referred to as clauses within abstact operations, never in the actual text.  Here are some examples:  It may be used as the value of an extends clause of a class definition.  (p. 447, ch. 19.1.1 The Object Constructor)    CaseBlock [Yield, Await, Return] :        { CaseClauses [?Yield, ?Await, ?Return] opt }        { CaseClauses [?Yield, ?Await, ?Return] opt DefaultClause [?Yield, ?Await, ?Return]            CaseClauses [?Yield, ?Await, ?Return] opt }    (p. 331, ch. 13.12 The switch Statement)    Usually a Lexical Environment is   associated with some specific syntactic structure of ECMAScript code such as a FunctionDeclaration, a BlockStatement,   or a Catch clause of a TryStatement...    (p. 128, ch. 8.1 Lexical Environments)    ImportDeclaration :        import ImportClause FromClause ;        import ModuleSpecifier ;  (p. 418, ch. 15.2.2 Imports)  I understand that  is technically a declaration statement (still a statement though) but what about the others? Why are ,  and  not referred to as statements?"," I understand that  is technically a declaration statement (still a statement though) ...  No  itself is just a keyword.  as a whole is a statement (as it can stand on it's own).  ... but what about the others? Why are catch, case and extends not referred to as statements?  Cause they aren't statements on it's own. They don't represent a single action, instead they are part of something bigger.  is useless without a ,  is useless without a ,  is useless without a .",0.4,0.06902286902286903,0.3333333333333333,0.14285714285714285,1.0,1,1
2013,MySQL specific number of entries,"Hello i have got a Mysql table that i fill within a php script. In this script i check if the number of entries of a specific type has reached the maximum to inform the customer. If the number of entries is less i let him insert a new entry into my table. The table looks like this  And the php script that checks looks like this  My problem now is that if 100 people access this php script at the same moment will the php script allow exactly 19 people to insert themselves 'Tuesday 13:00','Car'  into the database or more and how could i prevent that without creating inconvenience to the clients?","Use a transaction to ensure that both queries work with the same snapshot of the table. The transaction will lock the table so that other people will wait. Put  before the first  query, add a  clause to the query, and  after the . You must be using InnoDB, not MyISAM, for transactions to be effective. ",0.4,0.2686070686070686,0.3333333333333333,0.0,0.5227545053460433,1,1
2014,MVC EF select multiple joins,I have the following DB structure.  I want to make a select using Entity Framework. I want all my  that MAY have a . If They have a  I also need to get the . I searched and I couldn't find anything useful. Here is my query that doesn't work:  It throws:   I tried to solve this in a lot of ways and recomandations but I couldn't find a solution.  I want the select made in only one query. Thank you!,Try this  OR ,0.4,0.0058212058212058215,0.3333333333333333,0.2857142857142857,1.0,1,1
2015,NSDate date with timezone and no localization of the formating,I need to get the date+time+timezone of the device without any localized text (I was getting arabic letters and different time formats from different countries using [nsdate date] ) Input code:   How do I do this?,Please use this code to convert it to your system time.  and let me know if it works or not.,0.2,0.033264033264033266,0.3333333333333333,0.0,0.5227545053460433,1,1
